"","participant","item","target","lex_status","response","PND","PND_CC","segment_type","segment_type_CC","contrast_type","contrast_type_CC","vocab","perception","resp.rt","frequency","neighbors","PNF"
"197","kor12","paint","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,0.0830887811767143,1.7008,36.8039,18,21.6155
"198","kor12","flat","f","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,1.4861,26.2157,17,12.5317
"199","kor12","seller","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.0830887811767143,1.7611,2.1961,20,11.0461
"200","kor12","rapper","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.0830887811767143,2.4511,1.7647,17,10.2168
"201","kor12","sink","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,0.878942672306914,1.9174,16.9216,27,114.199
"202","kor12","prove","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,1.5978,70.3922,7,10.2073
"203","kor12","solve","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,0.878942672306914,1.3289,19.4902,5,7.3725
"204","kor12","practice","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,2.2785,45.6863,1,3.3333
"205","kor12","soap","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,0.0830887811767143,2.1329,15.1961,25,191.9373
"206","kor12","swim","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,0.878942672306914,2.1457,31.8039,14,6.3025
"207","kor12","tone","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,0.0830887811767143,2.9892,16.8627,39,48.1654
"208","kor12","timer","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,33,0.878942672306914,2.1852,6.2549,11,203.5579
"209","kor12","metal","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.0830887811767143,1.9871,19.451,14,21.514
"210","kor12","racing","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,0.0830887811767143,1.5508,11.8824,17,4.1096
"211","kor12","path","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,1.3976,24.549,17,20.2261
"212","kor12","twist","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,0.878942672306914,1.451,12.6078,6,0.89543
"213","kor12","test","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.0830887811767143,1.1915,84.0784,22,43.1114
"214","kor12","sprain","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,0.0830887811767143,2.1732,0.84314,6,5.2418
"215","kor12","poker","p","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,1.851,16.0588,13,3.2594
"216","kor12","donor","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,0.0830887811767143,1.5037,4.0784,10,24.8353
"217","kor12","laser","ei","NW",0,"dense",0.5,"vowel",-0.5,"control",0.5,33,0.0830887811767143,1.4114,8.4902,12,30.1389
"218","kor12","prayer","p","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,1.2507,15.7843,10,13.0372
"219","kor12","fresh","E","NW",1,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,0.0830887811767143,1.383,54.5098,4,16.7745
"220","kor12","password","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,2.3837,7.9804,1,0.92157
"221","kor12","final","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,2.7988,49.6667,10,148.6706
"222","kor12","pepper","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.0830887811767143,1.7843,8.8039,10,14.4902
"223","kor12","front","f","NW",0,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,1.0041,181.549,6,1.4249
"224","kor12","someday","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,0.878942672306914,1.4503,33.8431,3,15.085
"225","kor12","ally","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.0830887811767143,1.1409,32.6667,12,20.1961
"226","kor12","fish","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,1.5703,83.4902,16,25.7083
"227","kor12","stress","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,0.0830887811767143,1.5893,15.6078,4,5.6373
"228","kor12","scissor","s","NW",0,"dense",0.5,"consonant",0.5,"control",0.5,33,0.878942672306914,1.1851,0.35294,14,16.6078
"229","kor12","print","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,1.1772,19.9608,4,16.2255
"230","kor12","plane","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,2.1829,95.5294,22,65.721
"231","kor12","payment","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,0.0830887811767143,3.1502,10.549,3,23.366
"232","kor12","scratch","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,0.0830887811767143,1.1659,18.8431,5,3.9098
"233","kor12","park","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,1.4388,72.1176,29,27.691
"234","kor12","travel","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,0.0830887811767143,0.8969,33.3725,5,3.2236
"235","kor12","fuel","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,1.1345,17.1765,5,1.1647
"236","kor12","coma","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,0.0830887811767143,1.5009,12.2745,13,2.3863
"237","kor12","south","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,33,0.878942672306914,1.4858,64.4706,4,32.6176
"238","kor12","penny","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,2.5059,24.2941,16,98.8076
"239","kor12","essay","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,0.0830887811767143,0.969,6.1373,2,820.4314
"240","kor12","jet","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.0830887811767143,1.6484,14.1373,23,354.1807
"241","kor12","egg","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.0830887811767143,0.9626,26.0392,14,23.4734
"242","kor12","smash","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,33,0.0830887811767143,1.1338,8.2549,6,4.915
"243","kor12","throw","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,33,0.0830887811767143,1.4659,128.8235,19,71.1032
"244","kor12","stroke","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,0.0830887811767143,3.0826,13.0784,7,10.8572
"245","kor12","globe","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,0.0830887811767143,1.4154,5.2157,7,2.493
"246","kor12","battle","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.0830887811767143,0.9856,42.2549,13,9.1674
"247","kor12","growth","ou","NW",0,"sparse",-0.5,"vowel",-0.5,"control",0.5,33,0.0830887811767143,2.2467,6.451,7,16.3781
"248","kor12","spell","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,33,0.0830887811767143,1.4489,36.6471,16,27.1287
"249","kor12","fighter","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,2.22,12.7843,14,34.4006
"250","kor12","force","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,33,0.878942672306914,2.4671,70.6667,28,293.708
"251","kor15","french","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.4733,69.4314,3,142.1111
"252","kor15","push","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.1512,70.549,8,127.1667
"253","kor15","finger","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.3206,36.6667,4,8.9951
"254","kor15","rapper","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,1.6884,1.7647,17,10.2168
"255","kor15","fish","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.1086,83.4902,16,25.7083
"256","kor15","silly","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.1936,57.098,25,15.3757
"257","kor15","paint","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.144,36.8039,18,21.6155
"258","kor15","fresh","E","NW",1,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,1.4432,54.5098,4,16.7745
"259","kor15","desk","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,1.1944,43.902,6,6.5294
"260","kor15","plant","p","NW",0,"sparse",-0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.8234,27.6078,9,31.8257
"261","kor15","type","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.7967,60.6471,27,89.8141
"262","kor15","park","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.5598,72.1176,29,27.691
"263","kor15","temper","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.8992,11.4118,10,2.8863
"264","kor15","laser","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.6404,8.4902,12,30.1389
"265","kor15","season","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.7228,31.4706,7,34.4258
"266","kor15","castle","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,1.4274,21.549,12,6.884
"267","kor15","ghost","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.8004,36.5882,14,38.7815
"268","kor15","penny","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.5586,24.2941,16,98.8076
"269","kor15","traitor","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.7446,10.5882,13,3.6169
"270","kor15","force","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.5386,70.6667,28,293.708
"271","kor15","sunny","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.2875,7.6667,14,120.6036
"272","kor15","prove","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.6602,70.3922,7,10.2073
"273","kor15","waste","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.8349,53.2549,19,57.1981
"274","kor15","space","ei","NW",0,"sparse",-0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,2.1662,66.0588,8,4.1299
"275","kor15","front","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.4773,181.549,6,1.4249
"276","kor15","flavor","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,2.0838,5,2,36.0294
"277","kor15","tool","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.9832,10.7451,30,918.3163
"278","kor15","final","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.3487,49.6667,10,148.6706
"279","kor15","topic","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.9053,5.3137,5,1.3686
"280","kor15","picture","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.5069,138.451,4,18.6618
"281","kor15","shelf","E","NW",1,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,1.7114,6.9608,8,7.6985
"282","kor15","shadow","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,1.6053,21.1765,6,3.7615
"283","kor15","follow","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,2.6185,123.1961,13,19.7722
"284","kor15","coma","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.4163,12.2745,13,2.3863
"285","kor15","feather","f","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,2.1078,6.6275,12,62.3088
"286","kor15","teacher","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.9182,55.7255,5,21.3608
"287","kor15","growth","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,2.0157,6.451,7,16.3781
"288","kor15","twice","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,2.052,62.5686,1,0.56863
"289","kor15","spell","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,1.6657,36.6471,16,27.1287
"290","kor15","devil","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,1.5524,41.3333,5,13.7333
"291","kor15","sweater","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,1.2254,13.8039,7,4.7731
"292","kor15","social","ou","NW",0,"sparse",-0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.3511,33.3922,4,22.5147
"293","kor15","practice","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.736,45.6863,1,3.3333
"294","kor15","stress","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,1.9166,15.6078,4,5.6373
"295","kor15","essay","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,1.7174,6.1373,2,820.4314
"296","kor15","prayer","p","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.4829,15.7843,10,13.0372
"297","kor15","setting","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,2.1541,21.549,16,43.3101
"298","kor15","sprain","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,2.0117,0.84314,6,5.2418
"299","kor15","section","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.6767,27.3333,3,7.1373
"300","kor15","faith","f","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.2543,46.3333,15,30.5895
"301","kor15","tone","ou","NW",0,"dense",0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,2.0712,16.8627,39,48.1654
"302","kor15","salt","s","NW",0,"dense",0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.5185,19.5098,12,16.2222
"303","kor15","plane","p","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,2.4777,95.5294,22,65.721
"304","kor15","tough","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.6841,90.5098,23,25.4919
"305","kor15","serve","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.6364,37.9412,16,78.2953
"306","kor15","match","ae","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,2.189,49.4314,29,114.7235
"307","kor15","fuel","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.4875,17.1765,5,1.1647
"308","kor15","someday","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.4523,33.8431,3,15.085
"309","kor15","smash","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,1.6241,8.2549,6,4.915
"310","kor15","shape","ei","NW",0,"dense",0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.9451,30.2353,18,22.4205
"311","kor15","timer","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,2.6084,6.2549,11,203.5579
"312","kor15","south","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.44,64.4706,4,32.6176
"313","kor15","scissor","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.4608,0.35294,14,16.6078
"314","kor15","fiction","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.4074,6.0784,4,1.0638
"315","kor15","swipe","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.4044,1.6078,7,5.4258
"316","kor15","battle","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,2.1575,42.2549,13,9.1674
"317","kor15","path","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.919,24.549,17,20.2261
"318","kor15","test","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,3.6101,84.0784,22,43.1114
"319","kor15","swim","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.5053,31.8039,14,6.3025
"320","kor15","heavy","E","NW",1,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,1.5603,47.2941,5,1.5726
"321","kor15","clap","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,2.5541,4.7255,18,14.0643
"322","kor15","page","p","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.9262,37.4902,21,28.732
"323","kor15","player","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.5235,37.7647,14,87.2059
"324","kor15","task","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.5087,12.7255,8,67.3995
"325","kor15","waiter","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.8417,13.1961,18,78.3475
"326","kor15","fighter","f","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.9397,12.7843,14,34.4006
"327","kor15","science","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.8077,37.2549,1,25.3725
"328","kor15","solve","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.7574,19.4902,5,7.3725
"329","kor15","pencil","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.7607,9.8627,4,1.1569
"330","kor15","turtle","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,2.5871,17.0392,5,12.7961
"331","kor15","sink","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.4244,16.9216,27,114.199
"332","kor15","power","p","NW",0,"dense",0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,2.242,149.0196,10,152.8529
"333","kor15","tiny","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,3.3392,32.2157,7,12.1289
"334","kor15","pepper","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,2.2797,8.8039,10,14.4902
"335","kor15","metal","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,2.9775,19.451,14,21.514
"336","kor15","bacon","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.2729,11.8627,5,29.6196
"337","kor15","scratch","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,1.6411,18.8431,5,3.9098
"338","kor15","globe","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.4886,5.2157,7,2.493
"339","kor15","donor","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.3776,4.0784,10,24.8353
"340","kor15","strange","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.613,86.4314,4,9.1471
"341","kor15","payment","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.5163,10.549,3,23.366
"342","kor15","tenth","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,2.1954,4.1569,6,31.4641
"343","kor15","danger","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.6096,43.6667,4,2.8578
"344","kor15","apple","ae","NW",1,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,1.4617,23.6667,6,3.5392
"345","kor15","glass","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,2.9711,60.7059,9,42.7799
"346","kor15","ally","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,1.1274,32.6667,12,20.1961
"347","kor15","throw","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.6078,128.8235,19,71.1032
"348","kor15","solo","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.7762,8.549,12,20.0931
"349","kor15","racing","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.9002,11.8824,17,4.1096
"350","kor15","seller","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,2.5172,2.1961,20,11.0461
"351","kor15","password","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.8933,7.9804,1,0.92157
"352","kor15","basic","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.3842,15.5686,3,4.9739
"353","kor15","egg","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,3.7901,26.0392,14,23.4734
"354","kor15","jet","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,2.2048,14.1373,23,354.1807
"355","kor15","bonus","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.4314,9.1961,3,1.536
"356","kor15","odor","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.8202,2.3333,11,141.6863
"357","kor15","babe","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,2.1125,35.5686,18,40.0283
"358","kor15","stroke","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,2.17,13.0784,7,10.8572
"359","kor15","snake","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.6684,22.3529,8,17.4461
"360","kor15","twist","t","NW",0,"sparse",-0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,2.2678,12.6078,6,0.89543
"361","kor15","clothes","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,35,0.747803174411034,1.6339,101.1373,4,0.73039
"362","kor15","print","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.5079,19.9608,4,16.2255
"363","kor15","trap","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,35,0.747803174411034,2.8877,23.8431,16,19.8554
"364","kor15","summer","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,1.6789,78.6667,17,106.7705
"365","kor15","title","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,35,0.69895674203683,2.1177,18.5686,11,11.6328
"366","kor15","formal","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,35,0.69895674203683,1.7026,8.3137,5,29.498
